"session","created","modified","ended","expired","psid","respondentID","maxSalestax","doePath","doe","salesTaxpath","n1_1type","n1_1amount","n1_2type","n1_2amount","n1_2timing","n1_2timing2","n1_3type","n1_3amount","n1_4type","n1_4amount","n1_4timing","n1_4from","n2_1type","n2_1amount","n2_2type","n2_2amount","n2_2timing","n2_2timing2","n2_3type","n2_3amount","n2_4type","n2_4amount","n2_4timing","n2_4from","n3_1type","n3_1amount","n3_2type","n3_2amount","n3_2timing","n3_2timing2","n3_3type","n3_3amount","n3_4type","n3_4amount","n3_4timing","n3_4from","n4_1type","n4_1amount","n4_2type","n4_2amount","n4_2timing","n4_2timing2","n4_3type","n4_3amount","n4_4type","n4_4amount","n4_4timing","n4_4from","n5_1type","n5_1amount","n5_2type","n5_2amount","n5_2timing","n5_2timing2","n5_3type","n5_3amount","n5_4type","n5_4amount","n5_4timing","n5_4from","n6_1type","n6_1amount","n6_2type","n6_2amount","n6_2timing","n6_2timing2","n6_3type","n6_3amount","n6_4type","n6_4amount","n6_4timing","n6_4from","n7_1type","n7_1amount","n7_2type","n7_2amount","n7_2timing","n7_2timing2","n7_3type","n7_3amount","n7_4type","n7_4amount","n7_4timing","n7_4from","n8_1type","n8_1amount","n8_2type","n8_2amount","n8_2timing","n8_2timing2","n8_3type","n8_3amount","n8_4type","n8_4amount","n8_4timing","n8_4from","n9_1type","n9_1amount","n9_2type","n9_2amount","n9_2timing","n9_2timing2","n9_3type","n9_3amount","n9_4type","n9_4amount","n9_4timing","n9_4from","n10_1type","n10_1amount","n10_2type","n10_2amount","n10_2timing","n10_2timing2","n10_3type","n10_3amount","n10_4type","n10_4amount","n10_4timing","n10_4from","n1_1amount_label","n2_1amount_label","n3_1amount_label","n4_1amount_label","n5_1amount_label","n6_1amount_label","n7_1amount_label","n8_1amount_label","n9_1amount_label","n10_1amount_label","systime_cbc1_start","cbc1","systime_cbc1_end","cbc2","systime_cbc2_end","cbc3","systime_cbc3_end","cbc4","systime_cbc4_end","cbc5","systime_cbc5_end","cbc6","systime_cbc6_end","cbc7","systime_cbc7_end","cbc8","systime_cbc8_end","cbc9","systime_cbc9_end","cbc10","systime_cbc10_end","cbcSummary","cbcAllSame"
"GAf0uFyGTAtpfHKoyK5K_67Pm9wRTOaCU1XaJb2aNYG-XHMQk9IBLOKzdh-cMo4x","2021-08-24 00:21:09","2021-08-24 00:22:58","2021-08-24 00:23:00","","FQZxCw4glWwCsOdLYrZ3qg**","8136","11250","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$3,500","Rebate","$5,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$1,500","Time of Sale","Dealer","Sales Tax Exemption","0.5","Tax Credit","$7,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,000","Rebate","$4,500","6 weeks after purchase","Government","Sales Tax Exemption","0.75","Tax Credit","$8,000","Time of Sale","","Tax Deduction","$3,000","Rebate","$5,500","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$2,000","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$7,500","Time of Sale","","Tax Deduction","$1,500","Rebate","$3,500","2 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$3,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$3,500","2 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$2,000","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$5,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$6,500","Rebate","$4,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$3,500","Time of Sale","","Tax Deduction","$7,000","Rebate","$3,500","6 weeks after purchase","Auto Manufacturer","11,200","11,200","5,600","8,400","11,200","11,200","5,600","11,200","11,200","8,400","2021-08-24 00:21:17","1","2021-08-24 00:21:39","1","2021-08-24 00:21:47","1","2021-08-24 00:22:06","1","2021-08-24 00:22:19","1","2021-08-24 00:22:25","1","2021-08-24 00:22:36","1","2021-08-24 00:22:44","1","2021-08-24 00:22:49","1","2021-08-24 00:22:53","1","2021-08-24 00:23:00","Array","1"
"DiN9LM3l3m9C5vSosBf5SlGjXXDp0-S_XQAX7ohyYrdBdW6aqFH2PHBepDxg5K5B","2021-08-24 00:21:50","2021-08-24 00:23:56","2021-08-24 00:23:57","","FQZxCw4glWz3Des857Y7RQ**","8711","1875","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.5","Tax Credit","$7,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,500","Rebate","$3,500","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$1,000","2 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$6,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$5,500","Rebate","$8,000","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$4,000","Time of Sale","","Tax Deduction","$3,000","Rebate","$1,000","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$1,000","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$5,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$4,500","2 weeks after purchase","Dealer","Sales Tax Exemption","0.75","Tax Credit","$5,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$4,000","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$2,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$2,000","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$2,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,500","Rebate","$7,000","2 weeks after purchase","Government","Sales Tax Exemption","0.75","Tax Credit","$7,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$6,500","Rebate","$3,000","Time of Sale","Government","900","1,900","900","1,900","1,900","1,900","1,400","1,900","1,400","1,400","2021-08-24 00:21:58","4","2021-08-24 00:22:17","1","2021-08-24 00:22:31","4","2021-08-24 00:22:48","1","2021-08-24 00:23:00","1","2021-08-24 00:23:07","4","2021-08-24 00:23:18","4","2021-08-24 00:23:26","4","2021-08-24 00:23:35","4","2021-08-24 00:23:42","4","2021-08-24 00:23:57","Array","0"
"SkibSpmJG-_pptG3VDsaaDwfgF6ALwqsZqhxFEjudoboujJG7rHJFsS20l5dB4t3","2021-08-24 00:22:14","2021-08-24 00:27:44","2021-08-24 00:27:46","","FQZxCw4glWw276Ho0F53kw**","2659","3000","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","1","Tax Credit","$3,000","Time of Sale","","Tax Deduction","$4,500","Rebate","$5,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$2,000","Rebate","$1,500","6 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$3,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$7,000","Time of Sale","Dealer","Sales Tax Exemption","0.5","Tax Credit","$3,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$8,000","Rebate","$2,500","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$1,000","Time of Sale","Dealer","Sales Tax Exemption","0.75","Tax Credit","$3,000","Time of Sale","","Tax Deduction","$6,500","Rebate","$4,000","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.5","Tax Credit","$4,500","Time of Sale","","Tax Deduction","$3,000","Rebate","$7,500","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,000","2 weeks after purchase","Government","Sales Tax Exemption","0.75","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,000","Rebate","$4,000","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.5","Tax Credit","$6,500","Time of Sale","","Tax Deduction","$4,000","Rebate","$6,000","6 weeks after purchase","Government","3,000","3,000","1,500","1,500","3,000","2,200","1,500","3,000","2,200","1,500","2021-08-24 00:22:23","4","2021-08-24 00:23:10","1","2021-08-24 00:23:54","4","2021-08-24 00:24:25","2","2021-08-24 00:25:08","1","2021-08-24 00:25:29","4","2021-08-24 00:26:08","4","2021-08-24 00:26:35","2","2021-08-24 00:26:57","4","2021-08-24 00:27:22","4","2021-08-24 00:27:46","Array","0"
"s7AH9iAY3Tsnha9Pld8iQhs_WmEan1npTHTY-sfzbEz7R5w68ww_y-0tNtY57ikJ","2021-08-24 00:22:49","2021-08-24 00:23:59","2021-08-24 00:24:01","","FQZxCw4glWzWmOrhM9kL_A**","4861","2625","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.5","Tax Credit","$2,500","Time of Sale","","Tax Deduction","$6,500","Rebate","$5,500","Time of Sale","Government","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.5","Tax Credit","$7,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$5,000","Rebate","$1,500","2 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$6,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$3,500","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$1,000","Rebate","$1,000","Time of Sale","Dealer","Sales Tax Exemption","0.5","Tax Credit","$4,000","Time of Sale","","Tax Deduction","$6,000","Rebate","$3,500","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.5","Tax Credit","$7,000","Time of Sale","","Tax Deduction","$8,000","Rebate","$7,000","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$2,000","6 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$6,000","Time of Sale","","Tax Deduction","$4,500","Rebate","$8,000","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.5","Tax Credit","$8,000","Time of Sale","","Tax Deduction","$2,000","Rebate","$4,500","6 weeks after purchase","Dealer","1,300","2,600","1,300","1,300","2,600","1,300","1,300","2,600","1,300","1,300","2021-08-24 00:22:55","3","2021-08-24 00:23:03","1","2021-08-24 00:23:11","2","2021-08-24 00:23:18","2","2021-08-24 00:23:24","1","2021-08-24 00:23:30","3","2021-08-24 00:23:36","3","2021-08-24 00:23:42","1","2021-08-24 00:23:49","4","2021-08-24 00:23:55","2","2021-08-24 00:24:01","Array","0"
"tHu_8HJE5nDAxdh0cSu1sInQeukTrsShEHFzucdSnyMD5OnBG5JrfHNS5CQqT_Pe","2021-08-24 00:23:14","2021-08-24 00:25:03","2021-08-24 00:25:05","","FQZxCw4glWyk3hkUk7RA2Q**","2285","2250","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","1","Tax Credit","$4,000","Time of Sale","","Tax Deduction","$4,000","Rebate","$4,000","Time of Sale","Dealer","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$2,000","Rebate","$2,000","6 weeks after purchase","Government","Sales Tax Exemption","0.75","Tax Credit","$5,500","Time of Sale","","Tax Deduction","$3,000","Rebate","$3,000","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$3,000","Time of Sale","","Tax Deduction","$2,000","Rebate","$2,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,000","2 weeks after purchase","Government","Sales Tax Exemption","0.75","Tax Credit","$2,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$3,000","Rebate","$7,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,500","Rebate","$8,000","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,000","Rebate","$2,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$5,500","Rebate","$3,000","2 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$6,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$7,000","Time of Sale","Government","2,200","2,200","1,700","2,200","2,200","1,700","1,700","2,200","1,700","1,100","2021-08-24 00:23:21","4","2021-08-24 00:23:40","1","2021-08-24 00:23:50","2","2021-08-24 00:24:01","2","2021-08-24 00:24:12","1","2021-08-24 00:24:18","4","2021-08-24 00:24:31","4","2021-08-24 00:24:38","1","2021-08-24 00:24:45","3","2021-08-24 00:24:57","4","2021-08-24 00:25:04","Array","0"
"M719j306DfBwz--y2T8ZY-aKLfv2Ont_kXU588iT6bVtEJDO9WCFMjd2w_ILjX6N","2021-08-24 00:23:32","2021-08-24 00:29:24","2021-08-24 00:29:25","","FQZxCw4glWxLOrU5cx_taw**","5719","2625","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.75","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$2,500","Rebate","$2,500","Time of Sale","Government","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,000","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$2,500","Time of Sale","","Tax Deduction","$4,000","Rebate","$4,500","6 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$3,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,500","Rebate","$3,500","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$1,000","Time of Sale","Government","Sales Tax Exemption","0.5","Tax Credit","$3,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$6,500","Rebate","$5,000","Time of Sale","Dealer","Sales Tax Exemption","0.75","Tax Credit","$6,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,500","Rebate","$3,500","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$2,000","Rebate","$1,500","6 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$3,500","Time of Sale","","Tax Deduction","$3,000","Rebate","$4,000","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$5,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,000","Rebate","$5,000","6 weeks after purchase","Dealer","2,000","2,600","2,000","1,300","2,600","1,300","2,000","2,600","1,300","2,600","2021-08-24 00:23:44","4","2021-08-24 00:24:43","3","2021-08-24 00:27:12","4","2021-08-24 00:27:44","3","2021-08-24 00:27:56","4","2021-08-24 00:28:09","3","2021-08-24 00:28:26","3","2021-08-24 00:29:09","3","2021-08-24 00:29:15","4","2021-08-24 00:29:21","4","2021-08-24 00:29:25","Array","0"
"N-wwX2Hs1VWHs29m_nAJSqW7TWf2GbxgarZAYRX-41ykXOwb69Uc6hW4Ahu-yoKP","2021-08-24 00:23:43","2021-08-24 00:25:03","2021-08-24 00:25:05","","FQZxCw4glWw1qifuKnsoNg**","2962","2625","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.75","Tax Credit","$6,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,000","Rebate","$3,500","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,000","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$4,500","Time of Sale","","Tax Deduction","$6,000","Rebate","$3,000","2 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$5,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,000","Rebate","$4,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$2,000","6 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$7,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$4,500","2 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$6,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$3,000","Rebate","$4,000","2 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,000","Rebate","$1,500","Time of Sale","Dealer","Sales Tax Exemption","0.5","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$5,500","Rebate","$6,000","2 weeks after purchase","Dealer","Sales Tax Exemption","0.75","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$4,500","Rebate","$4,000","6 weeks after purchase","Government","2,000","2,600","2,000","1,300","2,600","1,300","1,300","2,600","1,300","2,000","2021-08-24 00:23:48","1","2021-08-24 00:23:54","1","2021-08-24 00:24:01","4","2021-08-24 00:24:08","1","2021-08-24 00:24:13","4","2021-08-24 00:24:22","3","2021-08-24 00:24:30","2","2021-08-24 00:24:36","2","2021-08-24 00:24:53","2","2021-08-24 00:25:00","1","2021-08-24 00:25:05","Array","0"
"nDAYWzUPZAqL7FE7be4dlMtTEdtZhBs48SnDtx0uCtoNxS3LU-kAyokPxgNkUJ4v","2021-08-24 00:24:39","2021-08-24 00:25:58","2021-08-24 00:26:00","","FQZxCw4glWzjUvtzzGFbvw**","1792","3000","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.5","Tax Credit","$8,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$5,000","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$2,000","2 weeks after purchase","Government","Sales Tax Exemption","0.75","Tax Credit","$8,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$8,000","Rebate","$5,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$3,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$6,000","Rebate","$1,500","Time of Sale","Government","Sales Tax Exemption","1","Tax Credit","$2,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$2,000","Time of Sale","Dealer","Sales Tax Exemption","0.5","Tax Credit","$7,500","Time of Sale","","Tax Deduction","$7,500","Rebate","$4,000","6 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$3,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$8,000","Rebate","$4,000","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$1,000","6 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$3,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,500","Rebate","$8,000","6 weeks after purchase","Dealer","Sales Tax Exemption","0.75","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$8,000","Rebate","$4,000","2 weeks after purchase","Auto Manufacturer","1,500","3,000","2,200","3,000","3,000","1,500","1,500","3,000","1,500","2,200","2021-08-24 00:24:46","4","2021-08-24 00:24:58","4","2021-08-24 00:25:09","4","2021-08-24 00:25:14","4","2021-08-24 00:25:19","4","2021-08-24 00:25:24","4","2021-08-24 00:25:30","4","2021-08-24 00:25:37","4","2021-08-24 00:25:45","4","2021-08-24 00:25:52","4","2021-08-24 00:26:00","Array","1"
"j1XcMWF3u5aZIgt_mBQpMBcVos9NiGM_T6FkGImio_PVHY2d58urYMtB7-mn7-HB","2021-08-24 00:26:31","2021-08-24 00:29:31","2021-08-24 00:29:32","","FQZxCw4glWxuckfQhU3VhQ**","6801","1875","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.75","Tax Credit","$6,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,000","Rebate","$1,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$2,000","Rebate","$1,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$3,500","Time of Sale","","Tax Deduction","$6,500","Rebate","$6,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.5","Tax Credit","$6,000","Time of Sale","","Tax Deduction","$2,000","Rebate","$1,000","Time of Sale","Dealer","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,500","Rebate","$7,000","6 weeks after purchase","Dealer","Sales Tax Exemption","0.75","Tax Credit","$8,000","Time of Sale","","Tax Deduction","$7,000","Rebate","$2,500","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,500","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$7,000","Rebate","$2,000","2 weeks after purchase","Dealer","Sales Tax Exemption","0.75","Tax Credit","$6,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$5,500","Rebate","$2,500","6 weeks after purchase","Auto Manufacturer","1,400","1,900","1,400","900","1,900","1,900","1,400","1,900","1,900","1,400","2021-08-24 00:26:40","2","2021-08-24 00:27:01","1","2021-08-24 00:27:17","2","2021-08-24 00:27:59","2","2021-08-24 00:28:07","2","2021-08-24 00:28:21","4","2021-08-24 00:28:40","2","2021-08-24 00:28:52","1","2021-08-24 00:29:03","1","2021-08-24 00:29:21","2","2021-08-24 00:29:32","Array","0"
"S6nlVX54Kql7MmiiKQljUNEGf3j8SHk5sCqq1sn29samfpW35xov1o-efrmbZcEm","2021-08-24 00:26:49","2021-08-24 00:28:42","2021-08-24 00:28:43","","FQZxCw4glWw-llGSQG5Tug**","7347","3750","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.75","Tax Credit","$6,000","Time of Sale","","Tax Deduction","$5,000","Rebate","$5,000","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$2,000","Rebate","$1,500","6 weeks after purchase","Dealer","Sales Tax Exemption","0.75","Tax Credit","$6,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$6,000","Rebate","$2,500","Time of Sale","Government","Sales Tax Exemption","0.75","Tax Credit","$4,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$5,000","Rebate","$8,000","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$2,000","Rebate","$1,500","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$5,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$6,000","Rebate","$4,000","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$5,000","Time of Sale","","Tax Deduction","$6,500","Rebate","$4,500","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$2,000","2 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$5,000","Rebate","$5,000","2 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$8,000","Rebate","$5,500","Time of Sale","Dealer","2,800","3,800","2,800","2,800","3,800","3,800","3,800","3,800","3,800","1,900","2021-08-24 00:26:56","2","2021-08-24 00:27:41","1","2021-08-24 00:27:50","2","2021-08-24 00:27:57","2","2021-08-24 00:28:04","1","2021-08-24 00:28:09","2","2021-08-24 00:28:14","2","2021-08-24 00:28:21","1","2021-08-24 00:28:26","1","2021-08-24 00:28:31","4","2021-08-24 00:28:43","Array","0"
