"session","created","modified","ended","expired","psid","ip_address","browser","respondentID","dynata_root","dynata_complete","dynata_screen","dynata_quota","inMarket","zip","income","inMarketscreenout","incomescreenout"
"142ms7MFc8w2rwxULH4OPj4c3KW98I-I3pl716Sn-Ghd1ufOj4aIL_6G5wyR5BdQ","2021-11-02 02:21:48","2021-11-02 02:22:14","2021-11-02 02:22:14","","85syV5osN2XiuDq4jLtj1Q**","69.136.138.164","Mozilla/5.0 (Linux; Android 11; moto g stylus Build/RPRS31.Q1-56-9-7; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/95.0.4638.50 Mobile Safari/537.36","3815","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2XiuDq4jLtj1Q**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2XiuDq4jLtj1Q**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2XiuDq4jLtj1Q**","1year","46241","under25","0","0"
"WneUEwAXJMUuxD5H5O2EpBDDLzk1sGL4U7lqsz7xk41oxiryKbV4bFAVygN4-FGR","2021-11-02 02:21:56","2021-11-02 02:22:57","2021-11-02 02:22:57","","85syV5osN2XMA89F_s6V6Q**","73.214.181.232","Mozilla/5.0 (Linux; Android 10; Lenovo TB-8505FS) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36","9790","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2XMA89F_s6V6Q**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2XMA89F_s6V6Q**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2XMA89F_s6V6Q**","not_in_market","16201","under25","1","0"
"IblJ-MiuJ3ZgVWAQs7u3wKx9WpgN6gEx9110xgIiLkCNsmtoIdYvt_X4TqIbVutv","2021-11-02 02:23:55","","","","85syV5osN2U53_wQ9UsYIg**","172.58.103.5","Mozilla/5.0 (Linux; Android 11; SM-A516U Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/94.0.4606.85 Mobile Safari/537.36","9938","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2U53_wQ9UsYIg**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2U53_wQ9UsYIg**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2U53_wQ9UsYIg**","","","","",""
"sxddvZaMuxQ0OIfS3UN0kw7HXFVUGtcKHR3gJI3Vl5-NvW9kSO6l2BmQNM8CEh-A","2021-11-02 02:25:24","2021-11-02 02:26:07","2021-11-02 02:26:07","","85syV5osN2XdjNAR2mA0cw**","73.4.255.32","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1","4124","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2XdjNAR2mA0cw**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2XdjNAR2mA0cw**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2XdjNAR2mA0cw**","no_timeline","6320","inc_35to50","0","0"
"1x5f4lQzrO6kCVEMNT-Mdg6eQWJlqdW8ebKAL-M2WIdz9uEb483png913hKa8azG","2021-11-02 02:25:49","2021-11-02 02:26:08","2021-11-02 02:26:08","","85syV5osN2XZrroDus4D8g**","24.166.123.214","Mozilla/5.0 (Linux; Android 11; moto g stylus 5G Build/RRES31.Q2-11-61-3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/95.0.4638.50 Mobile Safari/537.36","4651","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2XZrroDus4D8g**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2XZrroDus4D8g**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2XZrroDus4D8g**","0-3months","43506","under25","0","0"
"xvmK3RsfwJ5w2ZGrAZCbsfohLxW_RIcu2TiBStgTb1J_pBKRkmvc-ylNMYht3kB9","2021-11-02 02:26:16","2021-11-02 02:26:59","","","85syV5osN2VScfmV8oegTw**","162.238.113.161","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36","9417","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2VScfmV8oegTw**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2VScfmV8oegTw**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2VScfmV8oegTw**","","","","",""
"JSgQ5afN0hahfoLZ3gvT5EhWr_1yWkq9hCXH3B1G6qIoukvoATLqkR5MA5KfyyTm","2021-11-02 02:32:35","2021-11-02 02:33:12","2021-11-02 02:33:12","","85syV5osN2U43Xm4IIxLgw**","98.77.166.34","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","5083","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2U43Xm4IIxLgw**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2U43Xm4IIxLgw**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2U43Xm4IIxLgw**","not_in_market","34951","inc_25to35","1","0"
"dzHcuf-oVJXmSpsFNY-bOkO0ITEznLXy3epF2lCtthoAAR-EMD0oX7CnOEGHUogI","2021-11-02 02:33:36","2021-11-02 02:34:54","2021-11-02 02:34:54","","85syV5osN2X22GnVmbb5Bw**","71.197.204.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0","2303","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2X22GnVmbb5Bw**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2X22GnVmbb5Bw**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2X22GnVmbb5Bw**","not_in_market","98290","under25","1","0"
"yHf4J3KNNyVIUiYMU3izc5Ikt01UQ0gg4nAA_qBOSpp8Zt6HPly69eDMJwE9eAP0","2021-11-02 02:33:50","2021-11-02 02:34:25","2021-11-02 02:34:25","","85syV5osN2UMElGBfGVoxQ**","98.178.135.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0","4706","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2UMElGBfGVoxQ**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2UMElGBfGVoxQ**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2UMElGBfGVoxQ**","not_in_market","74055","under25","1","0"
"Vof953KomUyvgItic-AnqKbzFpSUHOhyngnsh5in1BHdO2Lx9hwINwsmSZDQSIc7","2021-11-02 02:34:23","2021-11-02 02:34:59","2021-11-02 02:34:59","","85syV5osN2VHK0x5_IH9xg**","173.217.68.148","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","2866","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2VHK0x5_IH9xg**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2VHK0x5_IH9xg**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2VHK0x5_IH9xg**","no_timeline","70605","inc_35to50","0","0"
"y6dmeTgNjeywoYcz7CR2CGE5NOyCpmbRkWVIyrsEkyajQkcKYKom2PeUewdmm15a","2021-11-02 02:34:30","2021-11-02 02:35:12","2021-11-02 02:35:12","","85syV5osN2V23Aem-ynjwA**","68.226.63.104","Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1","5033","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2V23Aem-ynjwA**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2V23Aem-ynjwA**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2V23Aem-ynjwA**","no_timeline","68157","under25","0","0"
"w-vMrBxIe1Y14P2ezO4ebKCxLa9z0ZL-MR41LSIay0M7aAvVquDKnjr3przoncuG","2021-11-02 02:34:41","2021-11-02 02:35:16","2021-11-02 02:35:17","","85syV5osN2XUvceAd2Ld-w**","184.152.82.43","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","3373","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2XUvceAd2Ld-w**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2XUvceAd2Ld-w**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2XUvceAd2Ld-w**","0-3months","12589","inc_25to35","0","0"
"gf0SaW0MUFRejFuP5xRLYc6zBYz7b5wUTlFXTj9bwOyMcnc2YdYSqffylP0EHRRj","2021-11-02 02:35:35","2021-11-02 02:36:13","2021-11-02 02:36:13","","85syV5osN2WWXTgLSj5zPQ**","174.103.238.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","7345","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2WWXTgLSj5zPQ**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2WWXTgLSj5zPQ**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2WWXTgLSj5zPQ**","not_in_market","54911","inc_35to50","1","0"
"nehADpn7uANn7dVi2N4T5Mhm0hCrZzFpKz-SCnruwLF4XTYJLZq7TfyCd-DYaYG7","2021-11-02 02:35:46","2021-11-02 02:36:16","2021-11-02 02:36:16","","85syV5osN2WpFe6OexOJlQ**","207.179.230.71","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-G970U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/15.0 Chrome/90.0.4430.210 Mobile Safari/537.36","6334","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2WpFe6OexOJlQ**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2WpFe6OexOJlQ**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2WpFe6OexOJlQ**","not_in_market","61301","inc_100to150","1","1"
"aMMa51m3V42FHH-IwqB4H079xpejnH-p0gUfPnyK81zjc8Yn1hFRm7WVqYRr3Nxw","2021-11-02 02:36:14","2021-11-02 02:37:10","2021-11-02 02:37:10","","85syV5osN2XJLp3cFcrTvA**","68.189.107.95","Mozilla/5.0 (Linux; Android 11; SM-P610 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/95.0.4638.50 Safari/537.36","7432","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2XJLp3cFcrTvA**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2XJLp3cFcrTvA**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2XJLp3cFcrTvA**","no_timeline","95076","inc_25to35","0","0"
"TfG2lbiXjUkgARIMrcp2xiMpgJW4ol1nz0CHN5JchmQLUMQFMtzgRPLaPEHV_Eae","2021-11-02 02:36:57","2021-11-02 02:37:51","2021-11-02 02:37:51","","85syV5osN2UkccakqQ_XGg**","108.167.16.147","Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","8071","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2UkccakqQ_XGg**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2UkccakqQ_XGg**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2UkccakqQ_XGg**","not_in_market","68508","under25","1","0"
"gRypfse7Y_anRi0g5xI6fJ3azKlwx8NzLMyXyIKdw4JJYEY5uawfVCCyveGwn3ny","2021-11-02 02:37:01","2021-11-02 02:37:28","2021-11-02 02:37:29","","85syV5osN2VqT0iUd0K4hQ**","24.47.59.23","Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1","8540","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2VqT0iUd0K4hQ**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2VqT0iUd0K4hQ**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2VqT0iUd0K4hQ**","not_in_market","7508","inc_25to35","1","0"
"HNaqjP2Mqx25YSAPaa3bQY2Ib5r94RsZ31u5lvwC3W4isZWWx7K_etugKKrK9aiQ","2021-11-02 02:37:06","2021-11-02 02:38:24","2021-11-02 02:38:24","","85syV5osN2U5VBsc7WgxfQ**","100.40.108.165","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","6865","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2U5VBsc7WgxfQ**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2U5VBsc7WgxfQ**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2U5VBsc7WgxfQ**","1year","2832","inc_50to75","0","1"
"yL8deSipgNvcJDRx3dL3cWqP9Oyty9moVgv8R1bu5xKfS2o4xVC_l8KXah2ABld7","2021-11-02 02:37:52","2021-11-02 02:38:13","2021-11-02 02:38:13","","85syV5osN2Wt_LcEK3l1eg**","174.105.238.1","Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","2862","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2Wt_LcEK3l1eg**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2Wt_LcEK3l1eg**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2Wt_LcEK3l1eg**","1year","45661","under25","0","0"
"T30Jg_j_lub3V8sadgKUfAuWrWc_4iE83REai1uAKEoP_iVD7R_9SsvT5SAfZ57y","2021-11-02 02:37:55","2021-11-02 02:38:35","2021-11-02 02:38:35","","85syV5osN2X-6DgMtYCL5g**","74.135.78.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","8050","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2X-6DgMtYCL5g**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2X-6DgMtYCL5g**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2X-6DgMtYCL5g**","no_timeline","45458","inc_35to50","0","0"
"J92ibEQA_WID9gVc-g9Q7cUfuwmXkGAjUd7zPcH7NUnXM6_kSakPMqZjZprLwoFx","2021-11-02 02:39:39","","","","85syV5osN2WY1Bm6YJ5s7g**","66.68.218.131","Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1","5845","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2WY1Bm6YJ5s7g**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2WY1Bm6YJ5s7g**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2WY1Bm6YJ5s7g**","","","","",""
"r2UTsYV8rAYWIl9Opg65KfENgZk-BjZogLBzJw5QdYm5DI2AOcZKsB2GwLDlVzjU","2021-11-02 02:39:43","2021-11-02 02:40:17","2021-11-02 02:40:17","","85syV5osN2Uf4FDDCvI3sQ**","68.62.99.66","Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko)","2101","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2Uf4FDDCvI3sQ**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2Uf4FDDCvI3sQ**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2Uf4FDDCvI3sQ**","no_timeline","48036","inc_100to150","0","1"
"evhQVkqTvg5UHJNZCKa5DuLj3os_RxVBV-wt2vdxPbRAGLTz7R_L3uz_yjuWsQQv","2021-11-02 02:42:18","2021-11-02 02:42:56","2021-11-02 02:42:56","","85syV5osN2Vr6zmKkhvsLA**","107.77.210.234","Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1","270","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2Vr6zmKkhvsLA**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2Vr6zmKkhvsLA**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2Vr6zmKkhvsLA**","0-3months","47805","inc_35to50","0","0"
"kv7m3XuvIe8gmeWYe1jAL0uD1Z2W-P-eUe-4tbM0pH7vy9u9ua1_IwKqZI8yNm7A","2021-11-02 02:42:26","","","","85syV5osN2Xq8YSOSJz-mw**","172.58.120.249","Mozilla/5.0 (Linux; Android 10; LM-K300) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.62 Mobile Safari/537.36","6524","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2Xq8YSOSJz-mw**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2Xq8YSOSJz-mw**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2Xq8YSOSJz-mw**","","","","",""
"WgTSrDG6RF_odJRuW7xBYEApqNIhrz9ClmcF53tX1jvGP0oBsIqEdV3fAlR0ohC6","2021-11-02 02:42:27","","","","85syV5osN2Xq8YSOSJz-mw**","172.58.120.249","Mozilla/5.0 (Linux; Android 10; LM-K300) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.62 Mobile Safari/537.36","4676","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2Xq8YSOSJz-mw**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2Xq8YSOSJz-mw**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2Xq8YSOSJz-mw**","","","","",""
"fDF8YHxV5oa4B6cJ1Im-nH75m9ZSkauxd8jpWwLx-rnbf8fEj-aZyvFjY4oKIhWL","2021-11-02 02:45:21","2021-11-02 02:45:55","2021-11-02 02:45:56","","85syV5osN2WoB7T85n6N_A**","108.201.126.13","Mozilla/5.0 (Linux; Android 10; Lenovo TB-8505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36","5331","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2WoB7T85n6N_A**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2WoB7T85n6N_A**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2WoB7T85n6N_A**","1year","30294","under25","0","0"
"9609WuLoVkIERQmi_Y_8uCcWsPhJ79YZProd5E0-Icx35d592sv3KXNLQ7TqrpYm","2021-11-02 02:45:49","2021-11-02 02:46:25","2021-11-02 02:46:25","","85syV5osN2UGx0reOoe0Fg**","69.222.129.223","Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","9169","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2UGx0reOoe0Fg**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2UGx0reOoe0Fg**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2UGx0reOoe0Fg**","0-3months","30328","under25","0","0"
"ctoDvjGv-_hh700yWWBhzo3aYY3yMNJUDIA_VqLegV1R3RmqmTFLNV7I84Kii-_b","2021-11-02 02:47:05","2021-11-02 02:48:02","2021-11-02 02:48:02","","85syV5osN2WLzZbY97gx3A**","107.193.77.74","Mozilla/5.0 (X11; CrOS x86_64 14150.64.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.104 Safari/537.36","4278","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2WLzZbY97gx3A**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2WLzZbY97gx3A**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2WLzZbY97gx3A**","not_in_market","63105","inc_25to35","1","0"
"q1RDmRUr3SURIc-ADHnr5uy7bWBUcSOEk3NKLsB8BuwlOUkBhoAocRY0OA5kilhe","2021-11-02 02:47:43","2021-11-02 02:48:31","2021-11-02 02:48:31","","85syV5osN2V36Zz_RG6mqQ**","172.58.174.236","Mozilla/5.0 (Linux; Android 10; SM-A205U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36","3945","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2V36Zz_RG6mqQ**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2V36Zz_RG6mqQ**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2V36Zz_RG6mqQ**","not_in_market","33176","under25","1","0"
"j2kTrUikmCchDSt2B88qruGpBV1hMlIPisPaPuxTJAAeuPSgRQE59fCxg8_LwyfM","2021-11-02 02:47:44","2021-11-02 02:49:07","","","85syV5osN2UhmoqPaVmeTw**","70.112.35.27","Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","1993","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2UhmoqPaVmeTw**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2UhmoqPaVmeTw**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2UhmoqPaVmeTw**","","","","",""
"U_LnICCVM0EWYHjGhw_fxVAuyemMd5T8vA-lYK57pHBBbLb1B5-pV3MV1z_tNDcU","2021-11-02 02:47:58","2021-11-02 02:48:20","2021-11-02 02:48:20","","85syV5osN2WKOFvwhrxzvg**","206.176.206.30","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","2654","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2WKOFvwhrxzvg**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2WKOFvwhrxzvg**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2WKOFvwhrxzvg**","not_in_market","54481","inc_35to50","1","0"
"RbDwNh7aufhx-Xq_gVQkNOweV7GlmXKe9wmUwwTW8nIO-uMWGXlabuRvkJz8GeMl","2021-11-02 02:49:37","2021-11-02 02:50:20","2021-11-02 02:50:21","","85syV5osN2WU7i25EBglaw**","172.58.176.127","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","2129","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2WU7i25EBglaw**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2WU7i25EBglaw**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2WU7i25EBglaw**","1year","75228","inc_35to50","0","0"
"nXtcSYoMXSUaIkqmptlaNg2zm6hPOaJjJktG-FGHLKzRHFhIPvVXQH1nF-EjWmOF","2021-11-02 02:50:01","2021-11-02 02:50:37","2021-11-02 02:50:37","","85syV5osN2WM-RUOi2GCPw**","75.139.65.213","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","3377","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2WM-RUOi2GCPw**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2WM-RUOi2GCPw**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2WM-RUOi2GCPw**","not_in_market","29687","inc_50to75","1","1"
"Al_20plyKzzyHlnf53drXaL3J6QcFdeD1GQfH8JTR1FoTOuzkcTXn42Xj6ZoGJK3","2021-11-02 02:50:22","2021-11-02 02:50:54","2021-11-02 02:50:54","","85syV5osN2XPYXRgqf6img**","67.231.166.65","Mozilla/5.0 (Linux; Android 8.1.0; LG-Q710AL Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/94.0.4606.85 Mobile Safari/537.36","6352","https://dkr1.ssisurveys.com/projects/end?","https://dkr1.ssisurveys.com/projects/end?rst=1&psid=85syV5osN2XPYXRgqf6img**&basic=13813","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=85syV5osN2XPYXRgqf6img**","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=85syV5osN2XPYXRgqf6img**","1year","29645","inc_25to35","0","0"
